0	0	0	0	0.210037321714197	0.0350053699390557	0.0399952040449289	0.0435079860305053	0.0340206685255244	0.00878578152383819	0.263269871963306	0.0224695597160182	0.00099235453332551	0.000497452786628469	0.326482090424161	0.00057398398457131	0.000696433901279857	0.00449493235917622	0.000658168302308436	0.322696347165922	0.202425018558816	0.010459263718855	0.103814570009464	0.0118470294415518	0.222965992086674	0.0264262226496631	0.0401967361995117	0.0389569307928377	0.0307349290938451	0.0217297581359041	0.247744242940635	0.0283369515583027	0.0573167651793254	0.0535845937596461	0.0629571144677128	0.154687408322002
0	0	0	0	0.2622953747095	0.0304288043020737	0.0198037229876759	0.0462018841980934	0.028433891075697	0.00810720490207833	0.303576302879869	0.018612387339699	0.000785720298879838	0.000517861106079893	0.357010385283561	0.000415819508822772	0.000500003826559897	0.00436738036260482	0.000591841264091307	0.353270560744087	0.208172511524323	0.0143342933746942	0.122914205976066	0.0133087753222601	0.231935448485575	0.0341711798814787	0.0479136319920816	0.0447095258382079	0.031306362038485	0.0260435666599489	0.272050551407281	0.0293293060916283	0.0648831496159409	0.063959673160764	0.0734852562647163	0.156401707155922
0	0	0	0	0.125513715666191	0.0215103687018013	0.0219032288512412	0.0211404679117442	0.0192552494024189	0.00532657137682176	0.151332790812175	0.0141531695395628	0.000752556779771274	0.000403064309165631	0.188473381173836	0.000438778868205624	0.000505105906422753	0.00227807865876525	0.000668372462034148	0.186616224103756	0.110028903282423	0.00545667441332459	0.0683678701622717	0.00621433327295872	0.134768888537412	0.012318971828866	0.0246022290986921	0.0183776916660076	0.013153161886443	0.00970670693908372	0.155661905575808	0.0115460067296433	0.0296099204840853	0.0301685982290681	0.0344926109128386	0.095796651504986
0	0	0	0	0.0349569001803585	0.0232909945739381	0.0361890524672383	0.0282196037214571	0.0142781704962028	0.00504595698436468	0.0878093454796848	0.0155230779827397	0.000704087021074141	0.000341839350811358	0.121006028107358	0.000604596463748447	0.000436227828274196	0.00118623356811404	0.000474493427245617	0.120559596119358	0.0759852753975158	0.00234440569698237	0.0413906228874201	0.00293624696107368	0.0951639936019918	0.00550514417202172	0.0092143562323181	0.0127730569366602	0.00565820656790741	0.00396941813330204	0.107437046712092	0.00559187952969028	0.0173751329729564	0.015316443748294	0.0165052283563395	0.073459745865402
0.210037321714197	0.2622953747095	0.125513715666191	0.0349569001803585	0	0	0	0	0.0457860646892706	0.0111225341010263	0.551320545820504	0.0245741676594464	0.00117858044831976	0.00064031102278844	0.630435947213882	0.00054847358525703	0.000806128618331263	0.00939037798758664	0.000806128618331263	0.621800677045998	0.386724898404835	0.0258394834654347	0.193774442151343	0.0264644882486346	0.390048903435485	0.063089768544147	0.0940440870720949	0.0856205532185195	0.0679061319346832	0.050949369510481	0.452006010250078	0.0619418005750044	0.12351114932002	0.113954953736891	0.139490863450486	0.25584634576285
0.0350053699390557	0.0304288043020737	0.0215103687018013	0.0232909945739381	0	0	0	0	0.0255588690729776	0.00732148460319849	0.0533881636849262	0.0239670201557665	0.000668372462034148	0.000382655989714207	0.108819710354926	0.000364798710194211	0.000375002869919923	0.000762760939496986	0.000466840307451333	0.108630933400001	0.0588626953777707	0.0020102194659653	0.047349852167236	0.00201277050589673	0.0904369166090557	0.00475003635231902	0.00771179371270699	0.00733679084278706	0.00303573751839938	0.00346686326681072	0.100748220011888	0.00298471671977081	0.0107373270713806	0.0148547055207055	0.012301114549346	0.0723423903754365
0.0399952040449289	0.0198037229876759	0.0219032288512412	0.0361890524672383	0	0	0	0	0.0185690196608648	0.00471942387314189	0.0832735964816057	0.011329168335472	0.000647964142582724	0.000308675831702794	0.116485585348867	0.000448983027931336	0.000469391347382761	0.00101786493263979	0.000510207986285609	0.115893744084776	0.0691893050201915	0.00246685561369092	0.0440335002563795	0.0022015474608224	0.0937328602004607	0.00526789745839892	0.0092143562323181	0.00967609445990658	0.00411227636946201	0.00315308535524507	0.106944696005327	0.00368115062105067	0.0149363387985112	0.0158598152536882	0.0170383957020079	0.070056658596877
0.0435079860305053	0.0462018841980934	0.0211404679117442	0.0282196037214571	0	0	0	0	0.00607402607673018	0.0041020722097363	0.118006005147999	0.0108878384273349	0.000739801580114133	0.000428574708479912	0.13723064207124	0.000670923501965576	0.000487248626902757	0.00115562108893691	0.000609698543611303	0.136817373602349	0.0818348099602803	0.00227807865876525	0.0513294744602637	0.00362757878249068	0.110615642466652	0.00531381617716462	0.0109567165054835	0.0121837667125004	0.00579851376413595	0.00388013173570206	0.123194820368523	0.00619647599343873	0.0200001530623959	0.0183598343864877	0.0186098362997676	0.0821001181131488
0.0340206685255244	0.028433891075697	0.0192552494024189	0.0142781704962028	0.0457860646892706	0.0255588690729776	0.0185690196608648	0.00607402607673018	0	0	0	0	0.000928578535039809	0.000329084151154218	0.0943527629037977	0.000377553909851351	0.000556126705051314	0.000701535981142713	0.000716842220731281	0.0940134745929178	0.0630642581448327	0.00137756156297115	0.0293446123312168	0.0022015474608224	0.0801052048867721	0.00374492661933637	0.0052576932986732	0.00688015469506144	0.00280614392457085	0.00217858810143955	0.0887608833741075	0.00224236409972525	0.00921690727224953	0.00926027495108381	0.00781383530996411	0.0696969619665457
0.00878578152383819	0.00810720490207833	0.00532657137682176	0.00504595698436468	0.0111225341010263	0.00732148460319849	0.00471942387314189	0.0041020722097363	0	0	0	0	0.000788271338811266	0.000528065265805606	0.0254797868351033	0.000469391347382761	0.00032653311122279	0.000346941430674214	0.000459187187657048	0.0261328530575489	0.0137169417112886	0.000512759026217037	0.0123852988670832	0.000650515182514152	0.0227323168289553	0.00115307004900548	0.00118878460804547	0.00219134330109669	0.000673474541897004	0.00103572221215979	0.0250410079668977	0.000515310066148465	0.00162246139638824	0.00285206264333656	0.00161480827659395	0.0211761824707842
